input_range,equal_capacities,equal_valuations,binary_valuations,num_of_items,category_count,item_capacity_bounds,random_seed_num,num_of_agents,algorithm,current_algorithm_bundle_min_value,current_algorithm_bundle_sum,runtime
input_ranges_algorithm_1,True,True,True,1,91,1,0,31,per_category_round_robin_optimized,0.0,1.0,10.867902357014827
input_ranges_algorithm_1,True,True,True,1,91,1,0,31,egalitarian_algorithm,0.032258064516129,0.9999999999999992,0.0670294550072867
input_ranges_algorithm_1,True,True,True,1,91,1,0,31,utilitarian_algorithm,0.0,1.0,0.0029185420135036
input_ranges_algorithm_1,True,True,True,1,91,1,0,31,iterated_maximum_matching,0.0,1.0,0.0028406379860825
input_ranges_algorithm_1,True,True,True,1,91,1,0,46,egalitarian_algorithm,0.0,0.0,0.0722347540140617
input_ranges_algorithm_1,True,True,True,1,91,1,0,46,utilitarian_algorithm,0.0,0.0,0.0040292280027642
input_ranges_algorithm_1,True,True,True,1,91,1,0,46,iterated_maximum_matching,0.0,0.0,0.0039665210060775
input_ranges_algorithm_1,True,True,True,1,91,1,0,61,egalitarian_algorithm,0.0,0.0,0.1724928570038173
input_ranges_algorithm_1,True,True,True,1,91,1,0,61,utilitarian_algorithm,0.0,0.0,0.0047095389745663
input_ranges_algorithm_1,True,True,True,1,91,1,0,61,iterated_maximum_matching,0.0,0.0,0.0068399799929466
input_ranges_algorithm_1,True,True,True,1,91,1,0,76,egalitarian_algorithm,0.0131578947368421,1.000000000000001,0.1301774650055449
input_ranges_algorithm_1,True,True,True,1,91,1,0,76,utilitarian_algorithm,0.0,1.0,0.0058903050085064
input_ranges_algorithm_1,True,True,True,1,91,1,0,76,iterated_maximum_matching,0.0,1.0,0.0060535410011652
input_ranges_algorithm_1,True,True,True,1,91,1,0,91,egalitarian_algorithm,0.0109890109890109,0.9999999999999984,0.1523362279986031
input_ranges_algorithm_1,True,True,True,1,91,1,0,91,utilitarian_algorithm,0.0,1.0,0.0524671820166986
input_ranges_algorithm_1,True,True,True,1,91,1,0,91,iterated_maximum_matching,0.0,1.0,0.0067979919840581
input_ranges_algorithm_1,True,True,True,1,91,1,0,106,egalitarian_algorithm,0.0094339622641509,1.0,0.1901579510013107
input_ranges_algorithm_1,True,True,True,1,91,1,0,106,utilitarian_algorithm,0.0,1.0,0.0079508460185024
input_ranges_algorithm_1,True,True,True,1,91,1,0,106,iterated_maximum_matching,0.0,1.0,0.0083031590038444
input_ranges_algorithm_1,True,True,True,1,106,1,0,1,per_category_round_robin,0.0,0.0,0.003915515000699
input_ranges_algorithm_1,True,True,True,1,106,1,0,1,per_category_round_robin_optimized,0.0,0.0,0.0055117379815783
input_ranges_algorithm_1,True,True,True,1,106,1,0,1,egalitarian_algorithm,0.0,0.0,0.0072257730062119
input_ranges_algorithm_1,True,True,True,1,106,1,0,1,utilitarian_algorithm,0.0,0.0,0.0009796810045372
input_ranges_algorithm_1,True,True,True,1,106,1,0,1,iterated_maximum_matching,0.0,0.0,0.0012633709993679
input_ranges_algorithm_1,True,True,True,1,106,1,0,16,per_category_round_robin,0.0,0.0,3.748037758021383
input_ranges_algorithm_1,True,True,True,1,106,1,0,16,per_category_round_robin_optimized,0.0,0.0,3.957870143989567
input_ranges_algorithm_1,True,True,True,1,106,1,0,16,egalitarian_algorithm,0.0,0.0,0.0281106519978493
input_ranges_algorithm_1,True,True,True,1,106,1,0,16,utilitarian_algorithm,0.0,0.0,0.0020818490011151
input_ranges_algorithm_1,True,True,True,1,106,1,0,16,iterated_maximum_matching,0.0,0.0,0.002006889990298
input_ranges_algorithm_1,True,True,True,1,106,1,0,31,egalitarian_algorithm,0.032258064516129,0.9999999999999992,0.0978244299767538
input_ranges_algorithm_1,True,True,True,1,106,1,0,31,utilitarian_algorithm,0.0,1.0,0.0041844380029942
input_ranges_algorithm_1,True,True,True,1,106,1,0,31,iterated_maximum_matching,0.0,1.0,0.0030247920076362
input_ranges_algorithm_1,True,True,True,1,106,1,0,46,egalitarian_algorithm,0.0217391304347826,0.9999999999999994,0.0751881999894976
input_ranges_algorithm_1,True,True,True,1,106,1,0,46,utilitarian_algorithm,0.0,1.0,0.0042927350150421
input_ranges_algorithm_1,True,True,True,1,106,1,0,46,iterated_maximum_matching,0.0,1.0,0.0057706059888005
input_ranges_algorithm_1,True,True,True,1,106,1,0,61,egalitarian_algorithm,0.0163934426229508,1.0000000000000009,0.096877059986582
input_ranges_algorithm_1,True,True,True,1,106,1,0,61,utilitarian_algorithm,0.0,1.0,0.0050227250030729
input_ranges_algorithm_1,True,True,True,1,106,1,0,61,iterated_maximum_matching,0.0,1.0,0.005156844999874
input_ranges_algorithm_1,True,True,True,1,106,1,0,76,egalitarian_algorithm,0.0,0.0,0.1800252769899089
input_ranges_algorithm_1,True,True,True,1,106,1,0,76,utilitarian_algorithm,0.0,0.0,0.0060653429827652
input_ranges_algorithm_1,True,True,True,1,106,1,0,76,iterated_maximum_matching,0.0,0.0,0.0060383320087566
input_ranges_algorithm_1,True,True,True,1,106,1,0,91,egalitarian_algorithm,0.0109890109890109,0.9999999999999984,0.1584935260179918
input_ranges_algorithm_1,True,True,True,1,106,1,0,91,utilitarian_algorithm,0.0,1.0,0.0067508330103009
input_ranges_algorithm_1,True,True,True,1,106,1,0,91,iterated_maximum_matching,0.0,1.0,0.0071708780014887
input_ranges_algorithm_1,True,True,True,1,106,1,0,106,egalitarian_algorithm,0.0094339622641509,1.0,0.2444300839852076
input_ranges_algorithm_1,True,True,True,1,106,1,0,106,utilitarian_algorithm,0.0,1.0,0.0113274549948982
input_ranges_algorithm_1,True,True,True,1,106,1,0,106,iterated_maximum_matching,0.0,1.0,0.0112009549920912
input_ranges_algorithm_1,True,True,True,16,1,1,0,1,per_category_round_robin,6.0,6.0,0.0006935159908607
input_ranges_algorithm_1,True,True,True,16,1,1,0,1,per_category_round_robin_optimized,6.0,6.0,0.0006535520078614
input_ranges_algorithm_1,True,True,True,16,1,1,0,1,egalitarian_algorithm,6.0,6.0,0.0246407500235363
input_ranges_algorithm_1,True,True,True,16,1,1,0,1,utilitarian_algorithm,6.0,6.0,0.0025613449979573
input_ranges_algorithm_1,True,True,True,16,1,1,0,1,iterated_maximum_matching,6.0,6.0,0.0143350599973928
input_ranges_algorithm_1,True,True,True,16,1,1,0,16,per_category_round_robin,0.0,5.0,0.0046904629853088
input_ranges_algorithm_1,True,True,True,16,1,1,0,16,per_category_round_robin_optimized,0.0,5.0,0.0047197990061249
input_ranges_algorithm_1,True,True,True,16,1,1,0,16,egalitarian_algorithm,0.3125,5.0,0.3059287749929353
input_ranges_algorithm_1,True,True,True,16,1,1,0,16,utilitarian_algorithm,0.0,5.0,0.0089424480102024
input_ranges_algorithm_1,True,True,True,16,1,1,0,16,iterated_maximum_matching,0.0,5.0,0.0113663950178306
input_ranges_algorithm_1,True,True,True,16,1,1,0,31,per_category_round_robin,0.0,7.0,0.0082448350149206
input_ranges_algorithm_1,True,True,True,16,1,1,0,31,per_category_round_robin_optimized,0.0,7.0,0.0082804200064856
input_ranges_algorithm_1,True,True,True,16,1,1,0,31,egalitarian_algorithm,0.2258064516129031,6.999999999999996,0.5210438030189835
input_ranges_algorithm_1,True,True,True,16,1,1,0,31,utilitarian_algorithm,0.0,7.0,0.0157829859817866
input_ranges_algorithm_1,True,True,True,16,1,1,0,31,iterated_maximum_matching,0.0,7.0,0.0182334959972649
input_ranges_algorithm_1,True,True,True,16,1,1,0,46,per_category_round_robin,0.0,9.0,0.0230146420071832
input_ranges_algorithm_1,True,True,True,16,1,1,0,46,per_category_round_robin_optimized,0.0,9.0,0.0249805530183948
input_ranges_algorithm_1,True,True,True,16,1,1,0,46,egalitarian_algorithm,0.195652173913043,9.000000000000005,0.8520043400058057
input_ranges_algorithm_1,True,True,True,16,1,1,0,46,utilitarian_algorithm,0.0,9.0,0.0190586090029682
input_ranges_algorithm_1,True,True,True,16,1,1,0,46,iterated_maximum_matching,0.0,9.0,0.0231732479878701
input_ranges_algorithm_1,True,True,True,16,1,1,0,61,per_category_round_robin,0.0,7.0,0.0240048909909091
input_ranges_algorithm_1,True,True,True,16,1,1,0,61,per_category_round_robin_optimized,0.0,7.0,0.029504806996556
input_ranges_algorithm_1,True,True,True,16,1,1,0,61,egalitarian_algorithm,0.1147540983606556,7.000000000000007,1.0472283989947757
input_ranges_algorithm_1,True,True,True,16,1,1,0,61,utilitarian_algorithm,0.0,7.0,0.0305341850034892
input_ranges_algorithm_1,True,True,True,16,1,1,0,61,iterated_maximum_matching,0.0,7.0,0.0449121840065345
input_ranges_algorithm_1,True,True,True,16,1,1,0,76,per_category_round_robin,0.0,8.0,0.053478140005609
input_ranges_algorithm_1,True,True,True,16,1,1,0,76,per_category_round_robin_optimized,0.0,8.0,0.0380145269737113
input_ranges_algorithm_1,True,True,True,16,1,1,0,76,egalitarian_algorithm,0.1052631578947368,8.000000000000009,1.5001970119774342
input_ranges_algorithm_1,True,True,True,16,1,1,0,76,utilitarian_algorithm,0.0,8.0,0.0299370590073522
input_ranges_algorithm_1,True,True,True,16,1,1,0,76,iterated_maximum_matching,0.0,8.0,0.0493431009817868
input_ranges_algorithm_1,True,True,True,16,1,1,0,91,per_category_round_robin,0.0,9.0,0.0532291030103806
input_ranges_algorithm_1,True,True,True,16,1,1,0,91,per_category_round_robin_optimized,0.0,9.0,0.0503457140002865
input_ranges_algorithm_1,True,True,True,16,1,1,0,91,egalitarian_algorithm,0.0989010989010989,8.99999999999999,1.740137421991676
input_ranges_algorithm_1,True,True,True,16,1,1,0,91,utilitarian_algorithm,0.0,9.0,0.0540391020185779
input_ranges_algorithm_1,True,True,True,16,1,1,0,91,iterated_maximum_matching,0.0,9.0,0.0472733659844379
input_ranges_algorithm_1,True,True,True,16,1,1,0,106,per_category_round_robin,0.0,9.0,0.0662190589937381
input_ranges_algorithm_1,True,True,True,16,1,1,0,106,per_category_round_robin_optimized,0.0,9.0,0.0678588690061587
input_ranges_algorithm_1,True,True,True,16,1,1,0,106,egalitarian_algorithm,0.0849056603773581,8.999999999999993,2.087305827008094
input_ranges_algorithm_1,True,True,True,16,1,1,0,106,utilitarian_algorithm,0.0,9.0,0.0463475449942052
input_ranges_algorithm_1,True,True,True,16,1,1,0,106,iterated_maximum_matching,0.0,9.0,0.0590276749862823
input_ranges_algorithm_1,True,True,True,16,16,1,0,1,per_category_round_robin,10.0,10.0,0.0017555899976287
input_ranges_algorithm_1,True,True,True,16,16,1,0,1,per_category_round_robin_optimized,10.0,10.0,0.0016218499804381
input_ranges_algorithm_1,True,True,True,16,16,1,0,1,egalitarian_algorithm,10.0,10.0,0.0250031150062568
input_ranges_algorithm_1,True,True,True,16,16,1,0,1,utilitarian_algorithm,10.0,10.0,0.0019800500012934
input_ranges_algorithm_1,True,True,True,16,16,1,0,1,iterated_maximum_matching,10.0,10.0,0.0103982200089376
input_ranges_algorithm_1,True,True,True,16,16,1,0,16,per_category_round_robin,0.0,10.0,0.1034436929912772
input_ranges_algorithm_1,True,True,True,16,16,1,0,16,per_category_round_robin_optimized,0.0,10.0,0.1032673450245056
input_ranges_algorithm_1,True,True,True,16,16,1,0,16,egalitarian_algorithm,0.625,10.0,0.2684253680054098
input_ranges_algorithm_1,True,True,True,16,16,1,0,16,utilitarian_algorithm,0.0,10.0,0.0537507139961235
input_ranges_algorithm_1,True,True,True,16,16,1,0,16,iterated_maximum_matching,0.0,10.0,0.0103474030038341
input_ranges_algorithm_1,True,True,True,16,16,1,0,31,per_category_round_robin,0.0,7.0,0.3840195419907104
input_ranges_algorithm_1,True,True,True,16,16,1,0,31,per_category_round_robin_optimized,0.0,7.0,0.4051846039947122
input_ranges_algorithm_1,True,True,True,16,16,1,0,31,egalitarian_algorithm,0.2258064516129031,6.999999999999996,0.5569609520025551
input_ranges_algorithm_1,True,True,True,16,16,1,0,31,utilitarian_algorithm,0.0,7.0,0.0151274339878
input_ranges_algorithm_1,True,True,True,16,16,1,0,31,iterated_maximum_matching,0.0,7.0,0.0166746449831407
input_ranges_algorithm_1,True,True,True,16,16,1,0,46,per_category_round_robin,0.0,6.0,0.9617061179887968
input_ranges_algorithm_1,True,True,True,16,16,1,0,46,per_category_round_robin_optimized,0.0,6.0,0.9656763439998032
input_ranges_algorithm_1,True,True,True,16,16,1,0,46,egalitarian_algorithm,0.1304347826086955,5.9999999999999964,0.9292186380189378
input_ranges_algorithm_1,True,True,True,16,16,1,0,46,utilitarian_algorithm,0.0,6.0,0.0191934700123965
input_ranges_algorithm_1,True,True,True,16,16,1,0,46,iterated_maximum_matching,0.0,6.0,0.0227181380032561
input_ranges_algorithm_1,True,True,True,16,16,1,0,61,per_category_round_robin,0.0,6.0,1.5778406860190444
input_ranges_algorithm_1,True,True,True,16,16,1,0,61,per_category_round_robin_optimized,0.0,6.0,1.6094851889938582
input_ranges_algorithm_1,True,True,True,16,16,1,0,61,egalitarian_algorithm,0.0983606557377045,5.999999999999996,1.1957955279794987
input_ranges_algorithm_1,True,True,True,16,16,1,0,61,utilitarian_algorithm,0.0,6.0,0.0303496750129852
input_ranges_algorithm_1,True,True,True,16,16,1,0,61,iterated_maximum_matching,0.0,6.0,0.0316334539966192
input_ranges_algorithm_1,True,True,True,16,16,1,0,76,per_category_round_robin,0.0,9.0,2.5516705290065147
input_ranges_algorithm_1,True,True,True,16,16,1,0,76,per_category_round_robin_optimized,0.0,9.0,2.551603283995064
input_ranges_algorithm_1,True,True,True,16,16,1,0,76,egalitarian_algorithm,0.1184210526315778,8.99999999999999,1.4341894430108368
input_ranges_algorithm_1,True,True,True,16,16,1,0,76,utilitarian_algorithm,0.0,9.0,0.0435501500032842
input_ranges_algorithm_1,True,True,True,16,16,1,0,76,iterated_maximum_matching,0.0,9.0,0.0403895429917611
input_ranges_algorithm_1,True,True,True,16,16,1,0,91,per_category_round_robin,0.0,8.0,3.668006934021832
input_ranges_algorithm_1,True,True,True,16,16,1,0,91,per_category_round_robin_optimized,0.0,8.0,3.411219762987457
input_ranges_algorithm_1,True,True,True,16,16,1,0,91,egalitarian_algorithm,0.0879120879120876,7.999999999999989,1.7347562669892795
input_ranges_algorithm_1,True,True,True,16,16,1,0,91,utilitarian_algorithm,0.0,8.0,0.041870482993545
input_ranges_algorithm_1,True,True,True,16,16,1,0,91,iterated_maximum_matching,0.0,8.0,0.0532815420010592
input_ranges_algorithm_1,True,True,True,16,16,1,0,106,per_category_round_robin,0.0,6.0,4.858194611006184
input_ranges_algorithm_1,True,True,True,16,16,1,0,106,per_category_round_robin_optimized,0.0,6.0,4.77078696800163
input_ranges_algorithm_1,True,True,True,16,16,1,0,106,egalitarian_algorithm,0.0566037735849054,5.999999999999998,2.1030480320041534
input_ranges_algorithm_1,True,True,True,16,16,1,0,106,utilitarian_algorithm,0.0,6.0,0.0463494739960879
input_ranges_algorithm_1,True,True,True,16,16,1,0,106,iterated_maximum_matching,0.0,6.0,0.0507405129901599
input_ranges_algorithm_1,True,True,True,16,31,1,0,1,per_category_round_robin,7.0,7.0,0.0017305229848716
input_ranges_algorithm_1,True,True,True,16,31,1,0,1,per_category_round_robin_optimized,7.0,7.0,0.0020035440102219
input_ranges_algorithm_1,True,True,True,16,31,1,0,1,egalitarian_algorithm,7.0,7.0,0.0248594019794836
input_ranges_algorithm_1,True,True,True,16,31,1,0,1,utilitarian_algorithm,7.0,7.0,0.0019605530251283
input_ranges_algorithm_1,True,True,True,16,31,1,0,1,iterated_maximum_matching,7.0,7.0,0.0105724539898801
input_ranges_algorithm_1,True,True,True,16,31,1,0,16,per_category_round_robin,0.0,8.0,0.4299960949865635
input_ranges_algorithm_1,True,True,True,16,31,1,0,16,per_category_round_robin_optimized,0.0,8.0,0.3992924769991077
input_ranges_algorithm_1,True,True,True,16,31,1,0,16,egalitarian_algorithm,0.5,8.0,0.2482428310031537
input_ranges_algorithm_1,True,True,True,16,31,1,0,16,utilitarian_algorithm,0.0,8.0,0.0080756790121085
input_ranges_algorithm_1,True,True,True,16,31,1,0,16,iterated_maximum_matching,0.0,8.0,0.0154396920115686
input_ranges_algorithm_1,True,True,True,16,31,1,0,31,per_category_round_robin,0.0,7.0,1.449482184019871
input_ranges_algorithm_1,True,True,True,16,31,1,0,31,per_category_round_robin_optimized,0.0,7.0,1.465392784011783
input_ranges_algorithm_1,True,True,True,16,31,1,0,31,egalitarian_algorithm,0.2258064516129031,6.999999999999996,0.6249190529924817
input_ranges_algorithm_1,True,True,True,16,31,1,0,31,utilitarian_algorithm,0.0,7.0,0.0130316790018696
input_ranges_algorithm_1,True,True,True,16,31,1,0,31,iterated_maximum_matching,0.0,7.0,0.0166829900117591
input_ranges_algorithm_1,True,True,True,16,31,1,0,46,per_category_round_robin,0.0,7.0,3.1686420099867973
input_ranges_algorithm_1,True,True,True,16,31,1,0,46,per_category_round_robin_optimized,0.0,7.0,3.119192475976888
input_ranges_algorithm_1,True,True,True,16,31,1,0,46,egalitarian_algorithm,0.152173913043478,7.000000000000003,0.8970817079825792
input_ranges_algorithm_1,True,True,True,16,31,1,0,46,utilitarian_algorithm,0.0,7.0,0.0269769129808992
input_ranges_algorithm_1,True,True,True,16,31,1,0,46,iterated_maximum_matching,0.0,7.0,0.0347961109946481
input_ranges_algorithm_1,True,True,True,16,31,1,0,61,per_category_round_robin,0.0,9.0,5.857382446003612
input_ranges_algorithm_1,True,True,True,16,31,1,0,61,per_category_round_robin_optimized,0.0,9.0,5.579834007978207
input_ranges_algorithm_1,True,True,True,16,31,1,0,61,egalitarian_algorithm,0.1475409836065573,9.0,1.1218511700280942
input_ranges_algorithm_1,True,True,True,16,31,1,0,61,utilitarian_algorithm,0.0,9.0,0.0262043339898809
input_ranges_algorithm_1,True,True,True,16,31,1,0,61,iterated_maximum_matching,0.0,9.0,0.0310072819993365
input_ranges_algorithm_1,True,True,True,16,31,1,0,76,per_category_round_robin,0.0,11.0,8.585957392991986
input_ranges_algorithm_1,True,True,True,16,31,1,0,76,per_category_round_robin_optimized,0.0,11.0,8.720085367007414
input_ranges_algorithm_1,True,True,True,16,31,1,0,76,egalitarian_algorithm,0.1447368421052628,11.000000000000004,1.5499155970173888
input_ranges_algorithm_1,True,True,True,16,31,1,0,76,utilitarian_algorithm,0.0,11.0,0.0297476690029725
input_ranges_algorithm_1,True,True,True,16,31,1,0,76,iterated_maximum_matching,0.0,11.0,0.0463552529981825
input_ranges_algorithm_1,True,True,True,16,31,1,0,91,egalitarian_algorithm,0.0989010989010989,8.99999999999999,1.6693362040095965
input_ranges_algorithm_1,True,True,True,16,31,1,0,91,utilitarian_algorithm,0.0,9.0,0.036887577996822
input_ranges_algorithm_1,True,True,True,16,31,1,0,91,iterated_maximum_matching,0.0,9.0,0.0485641480190679
input_ranges_algorithm_1,True,True,True,16,31,1,0,106,egalitarian_algorithm,0.1037735849056602,10.99999999999999,2.782354303984903
input_ranges_algorithm_1,True,True,True,16,31,1,0,106,utilitarian_algorithm,0.0,11.0,0.0713826810242608
input_ranges_algorithm_1,True,True,True,16,31,1,0,106,iterated_maximum_matching,0.0,11.0,0.0964571789954789
input_ranges_algorithm_1,True,True,True,16,46,1,0,1,per_category_round_robin,8.0,8.0,0.00388462698902
input_ranges_algorithm_1,True,True,True,16,46,1,0,1,per_category_round_robin_optimized,8.0,8.0,0.0077781490108463
input_ranges_algorithm_1,True,True,True,16,46,1,0,1,egalitarian_algorithm,8.0,8.0,0.0389007909980136
input_ranges_algorithm_1,True,True,True,16,46,1,0,1,utilitarian_algorithm,8.0,8.0,0.0028824449982494
input_ranges_algorithm_1,True,True,True,16,46,1,0,1,iterated_maximum_matching,8.0,8.0,0.0136616749805398
input_ranges_algorithm_1,True,True,True,16,46,1,0,16,per_category_round_robin,0.0,6.0,1.137520485004643
input_ranges_algorithm_1,True,True,True,16,46,1,0,16,per_category_round_robin_optimized,0.0,6.0,0.9641125199850648
input_ranges_algorithm_1,True,True,True,16,46,1,0,16,egalitarian_algorithm,0.375,6.0,0.3444324659940321
input_ranges_algorithm_1,True,True,True,16,46,1,0,16,utilitarian_algorithm,0.0,6.0,0.011034966999432
input_ranges_algorithm_1,True,True,True,16,46,1,0,16,iterated_maximum_matching,0.0,6.0,0.0114363559987396
input_ranges_algorithm_1,True,True,True,16,46,1,0,31,per_category_round_robin,0.0,7.0,3.361658362002345
input_ranges_algorithm_1,True,True,True,16,46,1,0,31,per_category_round_robin_optimized,0.0,7.0,3.144789298006799
input_ranges_algorithm_1,True,True,True,16,46,1,0,31,egalitarian_algorithm,0.2258064516129031,6.999999999999996,0.658315978012979
input_ranges_algorithm_1,True,True,True,16,46,1,0,31,utilitarian_algorithm,0.0,7.0,0.0140976890106685
input_ranges_algorithm_1,True,True,True,16,46,1,0,31,iterated_maximum_matching,0.0,7.0,0.0170243500033393
input_ranges_algorithm_1,True,True,True,16,46,1,0,46,per_category_round_robin,0.0,9.0,6.924531541997567
input_ranges_algorithm_1,True,True,True,16,46,1,0,46,per_category_round_robin_optimized,0.0,9.0,6.747226141975261
input_ranges_algorithm_1,True,True,True,16,46,1,0,46,egalitarian_algorithm,0.195652173913043,9.000000000000005,0.8849572839972097
input_ranges_algorithm_1,True,True,True,16,46,1,0,46,utilitarian_algorithm,0.0,9.0,0.0204513570060953
input_ranges_algorithm_1,True,True,True,16,46,1,0,46,iterated_maximum_matching,0.0,9.0,0.024698046996491
input_ranges_algorithm_1,True,True,True,16,46,1,0,61,egalitarian_algorithm,0.0983606557377045,5.999999999999996,1.1474721989943646
input_ranges_algorithm_1,True,True,True,16,46,1,0,61,utilitarian_algorithm,0.0,6.0,0.0264864380005747
input_ranges_algorithm_1,True,True,True,16,46,1,0,61,iterated_maximum_matching,0.0,6.0,0.0415335540019441
input_ranges_algorithm_1,True,True,True,16,46,1,0,76,egalitarian_algorithm,0.1315789473684203,10.000000000000009,1.4741634899983185
input_ranges_algorithm_1,True,True,True,16,46,1,0,76,utilitarian_algorithm,0.0,10.0,0.0308522040140815
input_ranges_algorithm_1,True,True,True,16,46,1,0,76,iterated_maximum_matching,0.0,10.0,0.0387286829936783
input_ranges_algorithm_1,True,True,True,16,46,1,0,91,egalitarian_algorithm,0.0659340659340657,5.999999999999998,1.712925878004171
input_ranges_algorithm_1,True,True,True,16,46,1,0,91,utilitarian_algorithm,0.0,6.0,0.0366495740017853
